transaction_id,customer_id,merchant_id,amount,transaction_time,Day,is_fraudulent,card_type,Category Risk,Risk,location,purchase_category,purchase risk,customer_age,Age group,transaction_description,score
973,1033,2004,8377.9,1/1/2023 0:16,1,0,Visa,Suspicious,81,City-30,Groceries,Low,50,40-50,Purchase at Merchant-2004,Low Risk
2083,1044,2090,8377.59,1/1/2023 0:34,1,1,MasterCard,Suspicious,94,City-29,Groceries,high,33,31-40,Purchase at Merchant-2090,Low Risk
3832,1072,2098,8376.73,1/1/2023 1:03,1,1,American Express,Suspicious,103,City-47,Groceries,high,18,0-20,Purchase at Merchant-2098,High Risk
7030,1090,2023,8376.64,1/1/2023 1:57,1,0,MasterCard,Suspicious,111,City-41,Restaurant,Low,36,31-40,Purchase at Merchant-2023,Low Risk
8538,1099,2033,8375.82,1/1/2023 2:22,1,0,Visa,Suspicious,116,City-22,Online Shopping,Low,57,50+,Purchase at Merchant-2033,Low Risk
5575,1016,2098,8373.35,1/1/2023 1:32,1,1,MasterCard,Suspicious,93,City-1,Retail,high,58,50+,Purchase at Merchant-2098,Low Risk
2591,1079,2090,8372.08,1/1/2023 0:43,1,1,Discover,Suspicious,115,City-41,Travel,high,40,31-40,Purchase at Merchant-2090,High Risk
7928,1071,2082,8371.41,1/1/2023 2:12,1,0,Visa,Suspicious,113,City-49,Online Shopping,Low,53,50+,Purchase at Merchant-2082,Low Risk
8345,1029,2099,8371.04,1/1/2023 2:19,1,1,Discover,Suspicious,106,City-24,Restaurant,high,29,21-30,Purchase at Merchant-2099,High Risk
858,1076,2001,8371.03,1/1/2023 0:14,1,0,Discover,Suspicious,98,City-24,Online Shopping,Low,42,40-50,Purchase at Merchant-2001,Low Risk
1194,1060,2069,8370.13,1/1/2023 0:19,1,1,Discover,Suspicious,89,City-1,Restaurant,high,68,50+,Purchase at Merchant-2069,Low Risk
5162,1025,2045,8369.35,1/1/2023 1:26,1,1,Visa,Suspicious,91,City-10,Gas Station,high,49,40-50,Purchase at Merchant-2045,Low Risk
673,1029,2095,8365.36,1/1/2023 0:11,1,0,MasterCard,Suspicious,106,City-42,Online Shopping,Low,22,21-30,Purchase at Merchant-2095,Low Risk
7671,1067,2021,8365.18,1/1/2023 2:07,1,0,American Express,Suspicious,98,City-14,Retail,Low,57,50+,Purchase at Merchant-2021,Low Risk
2833,1079,2055,8365.02,1/1/2023 0:47,1,0,Visa,Suspicious,115,City-33,Groceries,Low,35,31-40,Purchase at Merchant-2055,Low Risk
4141,1002,2046,8364.96,1/1/2023 1:09,1,1,Visa,Suspicious,90,City-32,Groceries,high,37,31-40,Purchase at Merchant-2046,Low Risk
698,1021,2094,8364.88,1/1/2023 0:11,1,0,Discover,Suspicious,96,City-12,Groceries,Low,18,0-20,Purchase at Merchant-2094,Low Risk
3348,1036,2051,8364.44,1/1/2023 0:55,1,1,Discover,Suspicious,100,City-48,Restaurant,high,29,21-30,Purchase at Merchant-2051,Low Risk
6194,1093,2071,8362.98,1/1/2023 1:43,1,1,American Express,Suspicious,99,City-46,Retail,high,33,31-40,Purchase at Merchant-2071,Low Risk
10,1014,2031,8362.04,1/1/23 0:00,1,0,Visa,Suspicious,107,City-25,Restaurant,Low,55,50+,Purchase at Merchant-2031,Low Risk
9140,1088,2090,8361.4,1/1/2023 2:32,1,0,Discover,Suspicious,112,City-28,Travel,Low,46,40-50,Purchase at Merchant-2090,Low Risk
2280,1059,2009,8361.35,1/1/2023 0:37,1,1,MasterCard,Suspicious,118,City-49,Online Shopping,high,46,40-50,Purchase at Merchant-2009,High Risk
7309,1002,2047,8357.1,1/1/2023 2:01,1,0,Discover,Suspicious,90,City-12,Online Shopping,Low,43,40-50,Purchase at Merchant-2047,Low Risk
402,1041,2064,8355.57,1/1/2023 0:06,1,1,Discover,Suspicious,107,City-2,Retail,high,47,40-50,Purchase at Merchant-2064,High Risk
7795,1077,2057,8353.94,1/1/2023 2:09,1,1,Discover,Suspicious,100,City-11,Online Shopping,high,58,50+,Purchase at Merchant-2057,Low Risk
1389,1037,2086,8353.56,1/1/2023 0:23,1,0,Visa,Suspicious,103,City-18,Groceries,Low,65,50+,Purchase at Merchant-2086,Low Risk
3432,1073,2064,8352.52,1/1/2023 0:57,1,0,American Express,Suspicious,99,City-17,Restaurant,Low,58,50+,Purchase at Merchant-2064,Low Risk
2732,1049,2038,8350.77,1/1/2023 0:45,1,0,American Express,Suspicious,111,City-21,Gas Station,Low,39,31-40,Purchase at Merchant-2038,Low Risk
9693,1014,2019,8350.04,1/1/2023 2:41,1,1,American Express,Suspicious,107,City-41,Gas Station,high,26,21-30,Purchase at Merchant-2019,High Risk
287,1085,2058,8349.88,1/1/2023 0:04,1,0,MasterCard,Suspicious,120,City-40,Gas Station,Low,41,40-50,Purchase at Merchant-2058,Low Risk
1317,1034,2035,8349.67,1/1/2023 0:21,1,0,American Express,Suspicious,100,City-49,Travel,Low,55,50+,Purchase at Merchant-2035,Low Risk
7019,1012,2086,8349.55,1/1/2023 1:56,1,1,American Express,Suspicious,114,City-12,Travel,high,56,50+,Purchase at Merchant-2086,High Risk
4271,1001,2088,8349.19,1/1/2023 1:11,1,0,American Express,Suspicious,86,City-42,Restaurant,Low,50,40-50,Purchase at Merchant-2088,Low Risk
1428,1064,2064,8346.77,1/1/2023 0:23,1,0,Discover,Suspicious,97,City-50,Restaurant,Low,23,21-30,Purchase at Merchant-2064,Low Risk
6163,1049,2032,8344.58,1/1/2023 1:42,1,0,American Express,Suspicious,111,City-23,Retail,Low,49,40-50,Purchase at Merchant-2032,Low Risk
6508,1015,2058,8344,1/1/2023 1:48,1,1,Visa,Suspicious,103,City-10,Gas Station,high,58,50+,Purchase at Merchant-2058,High Risk
9401,1038,2092,8342.95,1/1/2023 2:36,1,0,MasterCard,Suspicious,98,City-19,Travel,Low,36,31-40,Purchase at Merchant-2092,Low Risk
3925,1087,2074,8342.57,1/1/2023 1:05,1,0,MasterCard,Suspicious,111,City-50,Groceries,Low,51,50+,Purchase at Merchant-2074,Low Risk
4617,1047,2069,8341.89,1/1/2023 1:16,1,0,American Express,Suspicious,102,City-3,Retail,Low,27,21-30,Purchase at Merchant-2069,Low Risk
7210,1046,2054,8340.72,1/1/2023 2:00,1,1,Visa,Suspicious,93,City-48,Online Shopping,high,47,40-50,Purchase at Merchant-2054,Low Risk
5152,1060,2019,8339.5,1/1/2023 1:25,1,0,MasterCard,Suspicious,89,City-38,Groceries,Low,55,50+,Purchase at Merchant-2019,Low Risk
2337,1078,2080,8338.77,1/1/2023 0:38,1,1,Discover,Suspicious,94,City-29,Gas Station,high,57,50+,Purchase at Merchant-2080,Low Risk
6607,1002,2078,8337.72,1/1/2023 1:50,1,1,Discover,Suspicious,90,City-30,Travel,high,64,50+,Purchase at Merchant-2078,Low Risk
5833,1006,2046,8337.3,1/1/2023 1:37,1,1,MasterCard,Suspicious,108,City-1,Gas Station,high,26,21-30,Purchase at Merchant-2046,High Risk
5466,1032,2090,8336.8,1/1/2023 1:31,1,0,American Express,Suspicious,98,City-16,Gas Station,Low,50,40-50,Purchase at Merchant-2090,Low Risk
4043,1029,2089,8336.06,1/1/2023 1:07,1,1,MasterCard,Suspicious,106,City-31,Online Shopping,high,42,40-50,Purchase at Merchant-2089,High Risk
3527,1093,2066,8334.95,1/1/2023 0:58,1,0,American Express,Suspicious,99,City-34,Restaurant,Low,26,21-30,Purchase at Merchant-2066,Low Risk
8318,1002,2089,8334.93,1/1/2023 2:18,1,0,MasterCard,Suspicious,90,City-50,Groceries,Low,23,21-30,Purchase at Merchant-2089,Low Risk
6005,1046,2034,8334.34,1/1/2023 1:40,1,0,MasterCard,Suspicious,93,City-18,Groceries,Low,52,50+,Purchase at Merchant-2034,Low Risk
8985,1054,2083,8333.55,1/1/2023 2:29,1,1,Visa,Suspicious,100,City-50,Travel,high,55,50+,Purchase at Merchant-2083,Low Risk
4945,1042,2062,8332.83,1/1/2023 1:22,1,1,Visa,Suspicious,106,City-11,Gas Station,high,65,50+,Purchase at Merchant-2062,High Risk
2691,1039,2068,8331.92,1/1/2023 0:44,1,1,Visa,Suspicious,115,City-42,Groceries,high,34,31-40,Purchase at Merchant-2068,High Risk
3470,1024,2098,8331.88,1/1/2023 0:57,1,1,MasterCard,Suspicious,89,City-2,Travel,high,34,31-40,Purchase at Merchant-2098,Low Risk
6089,1029,2100,8328.28,1/1/2023 1:41,1,0,Discover,Suspicious,106,City-15,Gas Station,Low,60,50+,Purchase at Merchant-2100,Low Risk
3752,1028,2035,8327.71,1/1/2023 1:02,1,0,MasterCard,Suspicious,89,City-12,Gas Station,Low,70,50+,Purchase at Merchant-2035,Low Risk
5375,1006,2060,8325.72,1/1/2023 1:29,1,0,MasterCard,Suspicious,108,City-13,Gas Station,Low,60,50+,Purchase at Merchant-2060,Low Risk
2686,1041,2093,8325.65,1/1/2023 0:44,1,1,Visa,Suspicious,107,City-2,Travel,high,63,50+,Purchase at Merchant-2093,High Risk
6439,1005,2038,8325.49,1/1/2023 1:47,1,1,American Express,Suspicious,92,City-25,Restaurant,high,19,0-20,Purchase at Merchant-2038,Low Risk
6356,1053,2011,8322.68,1/1/2023 1:45,1,0,Visa,Suspicious,101,City-21,Travel,Low,37,31-40,Purchase at Merchant-2011,Low Risk
445,1027,2004,8321.81,1/1/2023 0:07,1,0,MasterCard,Suspicious,85,City-46,Restaurant,Low,19,0-20,Purchase at Merchant-2004,Low Risk
210,1040,2018,8319.73,1/1/2023 0:03,1,0,MasterCard,Suspicious,92,City-12,Retail,Low,65,50+,Purchase at Merchant-2018,Low Risk
9519,1072,2019,8319.12,1/1/2023 2:38,1,1,American Express,Suspicious,103,City-34,Groceries,high,23,21-30,Purchase at Merchant-2019,High Risk
6047,1058,2065,8319.01,1/1/2023 1:40,1,1,Discover,Suspicious,105,City-10,Gas Station,high,29,21-30,Purchase at Merchant-2065,High Risk
5368,1059,2007,8318.65,1/1/2023 1:29,1,0,Discover,Suspicious,118,City-17,Travel,Low,22,21-30,Purchase at Merchant-2007,Low Risk
6662,1081,2019,8318.38,1/1/2023 1:51,1,0,Discover,Suspicious,97,City-41,Retail,Low,29,21-30,Purchase at Merchant-2019,Low Risk
8255,1038,2096,8318.19,1/1/2023 2:17,1,1,Visa,Suspicious,98,City-12,Groceries,high,68,50+,Purchase at Merchant-2096,Low Risk
6341,1055,2015,8316.01,1/1/2023 1:45,1,1,Visa,Suspicious,90,City-18,Gas Station,high,32,31-40,Purchase at Merchant-2015,Low Risk
9812,1050,2089,8315.16,1/1/2023 2:43,1,0,Visa,Suspicious,102,City-47,Retail,Low,49,40-50,Purchase at Merchant-2089,Low Risk
5363,1093,2017,8314.94,1/1/2023 1:29,1,1,American Express,Suspicious,99,City-31,Online Shopping,high,66,50+,Purchase at Merchant-2017,Low Risk
3299,1059,2092,8310.86,1/1/2023 0:54,1,1,MasterCard,Suspicious,118,City-2,Travel,high,21,21-30,Purchase at Merchant-2092,High Risk
9895,1050,2087,8309.63,1/1/2023 2:44,1,1,Discover,Suspicious,102,City-8,Online Shopping,high,68,50+,Purchase at Merchant-2087,High Risk
536,1009,2083,8307.99,1/1/2023 0:08,1,1,Visa,Suspicious,99,City-3,Online Shopping,high,47,40-50,Purchase at Merchant-2083,Low Risk
7946,1062,2069,8306.28,1/1/2023 2:12,1,1,American Express,Suspicious,93,City-32,Gas Station,high,38,31-40,Purchase at Merchant-2069,Low Risk
383,1054,2007,8306.21,1/1/2023 0:06,1,0,MasterCard,Suspicious,100,City-42,Online Shopping,Low,23,21-30,Purchase at Merchant-2007,Low Risk
7386,1055,2043,8306.15,1/1/2023 2:03,1,1,American Express,Suspicious,90,City-38,Gas Station,high,52,50+,Purchase at Merchant-2043,Low Risk
2019,1013,2030,8305.85,1/1/2023 0:33,1,0,American Express,Suspicious,99,City-50,Restaurant,Low,50,40-50,Purchase at Merchant-2030,Low Risk
8813,1076,2038,8305.76,1/1/2023 2:26,1,1,American Express,Suspicious,98,City-5,Restaurant,high,61,50+,Purchase at Merchant-2038,Low Risk
9691,1063,2028,8305.47,1/1/2023 2:41,1,1,Discover,Suspicious,111,City-50,Retail,high,24,21-30,Purchase at Merchant-2028,High Risk
4121,1027,2040,8301.47,1/1/2023 1:08,1,0,Discover,Suspicious,85,City-15,Travel,Low,57,50+,Purchase at Merchant-2040,Low Risk
9356,1058,2088,8300.36,1/1/2023 2:35,1,1,MasterCard,Suspicious,105,City-10,Travel,high,53,50+,Purchase at Merchant-2088,High Risk
83,1047,2019,8299.48,1/1/2023 0:01,1,1,Discover,Suspicious,102,City-37,Gas Station,high,19,0-20,Purchase at Merchant-2019,High Risk
4887,1054,2029,8299.35,1/1/2023 1:21,1,1,MasterCard,Suspicious,100,City-18,Groceries,high,33,31-40,Purchase at Merchant-2029,Low Risk
2467,1053,2018,8299.18,1/1/2023 0:41,1,0,Visa,Suspicious,101,City-49,Retail,Low,41,40-50,Purchase at Merchant-2018,Low Risk
3773,1077,2025,8299.14,1/1/2023 1:02,1,1,Discover,Suspicious,100,City-10,Travel,high,48,40-50,Purchase at Merchant-2025,Low Risk
320,1084,2086,8297.58,1/1/2023 0:05,1,1,Visa,Suspicious,105,City-38,Retail,high,31,31-40,Purchase at Merchant-2086,High Risk
1311,1019,2038,8297.23,1/1/2023 0:21,1,1,American Express,Suspicious,97,City-12,Travel,high,59,50+,Purchase at Merchant-2038,Low Risk
5757,1010,2100,8296.04,1/1/2023 1:35,1,1,Visa,Suspicious,101,City-31,Groceries,high,35,31-40,Purchase at Merchant-2100,High Risk
8531,1035,2018,8294.06,1/1/2023 2:22,1,0,Discover,Suspicious,92,City-28,Gas Station,Low,40,31-40,Purchase at Merchant-2018,Low Risk
4284,1095,2049,8294.04,1/1/2023 1:11,1,1,Visa,Suspicious,103,City-32,Gas Station,high,57,50+,Purchase at Merchant-2049,High Risk
2304,1035,2023,8293.85,1/1/2023 0:38,1,1,MasterCard,Suspicious,92,City-22,Groceries,high,37,31-40,Purchase at Merchant-2023,Low Risk
278,1074,2054,8292.08,1/1/2023 0:04,1,0,American Express,Suspicious,126,City-47,Gas Station,Low,69,50+,Purchase at Merchant-2054,Low Risk
6359,1062,2094,8291.71,1/1/2023 1:45,1,0,American Express,Suspicious,93,City-25,Gas Station,Low,61,50+,Purchase at Merchant-2094,Low Risk
3378,1088,2068,8289.82,1/1/2023 0:56,1,0,MasterCard,Suspicious,112,City-7,Groceries,Low,42,40-50,Purchase at Merchant-2068,Low Risk
4868,1041,2052,8284.77,1/1/2023 1:21,1,1,Visa,Suspicious,107,City-40,Restaurant,high,36,31-40,Purchase at Merchant-2052,High Risk
6295,1006,2013,8284.07,1/1/2023 1:44,1,1,Visa,Suspicious,108,City-37,Gas Station,high,36,31-40,Purchase at Merchant-2013,High Risk
7653,1093,2014,8282.03,1/1/2023 2:07,1,1,MasterCard,Suspicious,99,City-3,Gas Station,high,53,50+,Purchase at Merchant-2014,Low Risk
2282,1038,2053,8281.86,1/1/2023 0:38,1,1,American Express,Suspicious,98,City-29,Retail,high,49,40-50,Purchase at Merchant-2053,Low Risk
663,1032,2039,8281.48,1/1/2023 0:11,1,0,American Express,Suspicious,98,City-13,Online Shopping,Low,54,50+,Purchase at Merchant-2039,Low Risk
4956,1095,2085,8278.45,1/1/2023 1:22,1,1,American Express,Suspicious,103,City-41,Travel,high,67,50+,Purchase at Merchant-2085,High Risk
498,1100,2039,8278.29,1/1/2023 0:08,1,0,MasterCard,Suspicious,103,City-39,Online Shopping,Low,59,50+,Purchase at Merchant-2039,Low Risk
2701,1061,2061,8277.72,1/1/2023 0:45,1,0,Visa,Suspicious,115,City-16,Travel,Low,48,40-50,Purchase at Merchant-2061,Low Risk
9154,1069,2001,8276.97,1/1/2023 2:32,1,0,MasterCard,Suspicious,109,City-43,Online Shopping,Low,21,21-30,Purchase at Merchant-2001,Low Risk
9227,1037,2088,8276.92,1/1/2023 2:33,1,0,MasterCard,Suspicious,103,City-13,Groceries,Low,31,31-40,Purchase at Merchant-2088,Low Risk
4801,1049,2009,8275.88,1/1/2023 1:20,1,1,American Express,Suspicious,111,City-14,Online Shopping,high,68,50+,Purchase at Merchant-2009,High Risk
8268,1056,2048,8274.56,1/1/2023 2:17,1,1,Visa,Suspicious,88,City-31,Gas Station,high,63,50+,Purchase at Merchant-2048,Low Risk
4063,1041,2034,8274.54,1/1/2023 1:07,1,0,MasterCard,Suspicious,107,City-6,Gas Station,Low,50,40-50,Purchase at Merchant-2034,Low Risk
4852,1058,2069,8274.2,1/1/2023 1:20,1,0,Visa,Suspicious,105,City-7,Travel,Low,29,21-30,Purchase at Merchant-2069,Low Risk
5687,1007,2010,8273.24,1/1/2023 1:34,1,1,Discover,Suspicious,103,City-40,Online Shopping,high,67,50+,Purchase at Merchant-2010,High Risk
3764,1026,2048,8268.75,1/1/2023 1:02,1,0,Visa,Suspicious,92,City-38,Retail,Low,44,40-50,Purchase at Merchant-2048,Low Risk
7884,1080,2066,8266.25,1/1/2023 2:11,1,0,Visa,Suspicious,87,City-4,Travel,Low,38,31-40,Purchase at Merchant-2066,Low Risk
6839,1002,2034,8262.24,1/1/2023 1:53,1,1,Visa,Suspicious,90,City-49,Restaurant,high,66,50+,Purchase at Merchant-2034,Low Risk
2788,1029,2029,8259.92,1/1/2023 0:46,1,1,MasterCard,Suspicious,106,City-49,Retail,high,28,21-30,Purchase at Merchant-2029,High Risk
9870,1089,2006,8256.99,1/1/2023 2:44,1,1,MasterCard,Suspicious,115,City-28,Online Shopping,high,18,0-20,Purchase at Merchant-2006,High Risk
5722,1086,2031,8256.96,1/1/2023 1:35,1,1,MasterCard,Suspicious,92,City-8,Retail,high,47,40-50,Purchase at Merchant-2031,Low Risk
6025,1073,2057,8256.73,1/1/2023 1:40,1,0,Visa,Suspicious,99,City-11,Online Shopping,Low,69,50+,Purchase at Merchant-2057,Low Risk
5875,1069,2084,8256.43,1/1/2023 1:37,1,0,MasterCard,Suspicious,109,City-40,Online Shopping,Low,21,21-30,Purchase at Merchant-2084,Low Risk
7421,1044,2033,8254.54,1/1/2023 2:03,1,1,American Express,Suspicious,94,City-48,Restaurant,high,45,40-50,Purchase at Merchant-2033,Low Risk
1552,1036,2011,8252,1/1/2023 0:25,1,1,American Express,Suspicious,100,City-14,Restaurant,high,21,21-30,Purchase at Merchant-2011,Low Risk
5372,1007,2052,8250.15,1/1/2023 1:29,1,0,Visa,Suspicious,103,City-41,Retail,Low,36,31-40,Purchase at Merchant-2052,Low Risk
1056,1057,2051,8248.88,1/1/2023 0:17,1,1,Discover,Suspicious,103,City-10,Online Shopping,high,21,21-30,Purchase at Merchant-2051,High Risk
5424,1057,2009,8245.55,1/1/2023 1:30,1,0,Discover,Suspicious,103,City-29,Travel,Low,40,31-40,Purchase at Merchant-2009,Low Risk
8561,1068,2096,8245.55,1/1/2023 2:22,1,0,MasterCard,Suspicious,96,City-23,Travel,Low,47,40-50,Purchase at Merchant-2096,Low Risk
2684,1042,2090,8245.04,1/1/2023 0:44,1,1,American Express,Suspicious,106,City-13,Retail,high,55,50+,Purchase at Merchant-2090,High Risk
1190,1066,2065,8243.67,1/1/2023 0:19,1,1,American Express,Suspicious,84,City-33,Groceries,high,64,50+,Purchase at Merchant-2065,Low Risk
7390,1042,2023,8242.39,1/1/2023 2:03,1,0,MasterCard,Suspicious,106,City-38,Travel,Low,19,0-20,Purchase at Merchant-2023,Low Risk
2034,1045,2015,8241.14,1/1/2023 0:33,1,0,MasterCard,Suspicious,96,City-43,Gas Station,Low,32,31-40,Purchase at Merchant-2015,Low Risk
7762,1054,2087,8240.91,1/1/2023 2:09,1,1,Discover,Suspicious,100,City-9,Groceries,high,64,50+,Purchase at Merchant-2087,Low Risk
9548,1039,2065,8240.76,1/1/2023 2:39,1,0,MasterCard,Suspicious,115,City-28,Gas Station,Low,50,40-50,Purchase at Merchant-2065,Low Risk
6601,1016,2020,8240.56,1/1/2023 1:50,1,0,American Express,Suspicious,93,City-50,Groceries,Low,58,50+,Purchase at Merchant-2020,Low Risk
4168,1092,2076,8240.33,1/1/2023 1:09,1,1,Visa,Suspicious,84,City-8,Groceries,high,61,50+,Purchase at Merchant-2076,Low Risk
6944,1051,2013,8239.72,1/1/2023 1:55,1,1,Discover,Suspicious,96,City-20,Restaurant,high,70,50+,Purchase at Merchant-2013,Low Risk
4895,1014,2056,8238.03,1/1/2023 1:21,1,0,MasterCard,Suspicious,107,City-33,Gas Station,Low,68,50+,Purchase at Merchant-2056,Low Risk
3097,1030,2078,8236.7,1/1/2023 0:51,1,1,MasterCard,Suspicious,87,City-42,Online Shopping,high,21,21-30,Purchase at Merchant-2078,Low Risk
9135,1029,2028,8235.05,1/1/2023 2:32,1,0,MasterCard,Suspicious,106,City-19,Groceries,Low,22,21-30,Purchase at Merchant-2028,Low Risk
3016,1015,2076,8234.26,1/1/2023 0:50,1,1,Visa,Suspicious,103,City-9,Travel,high,51,50+,Purchase at Merchant-2076,High Risk
3081,1051,2001,8234.15,1/1/2023 0:51,1,0,MasterCard,Suspicious,96,City-3,Groceries,Low,54,50+,Purchase at Merchant-2001,Low Risk
6184,1024,2099,8232.9,1/1/2023 1:43,1,1,Discover,Suspicious,89,City-23,Restaurant,high,56,50+,Purchase at Merchant-2099,Low Risk
2091,1024,2023,8232.18,1/1/2023 0:34,1,1,Discover,Suspicious,89,City-27,Travel,high,64,50+,Purchase at Merchant-2023,Low Risk
8104,1004,2021,8230.95,1/1/2023 2:15,1,0,Visa,Suspicious,87,City-33,Gas Station,Low,50,40-50,Purchase at Merchant-2021,Low Risk
6971,1061,2063,8228.13,1/1/2023 1:56,1,1,MasterCard,Suspicious,115,City-35,Gas Station,high,57,50+,Purchase at Merchant-2063,High Risk
3312,1068,2078,8227.23,1/1/2023 0:55,1,1,Visa,Suspicious,96,City-12,Gas Station,high,20,0-20,Purchase at Merchant-2078,Low Risk
2474,1058,2002,8227.22,1/1/2023 0:41,1,0,Discover,Suspicious,105,City-25,Groceries,Low,40,31-40,Purchase at Merchant-2002,Low Risk
7379,1042,2078,8224.24,1/1/2023 2:02,1,1,Discover,Suspicious,106,City-7,Online Shopping,high,36,31-40,Purchase at Merchant-2078,High Risk
1538,1096,2043,8223.53,1/1/2023 0:25,1,1,Visa,Suspicious,98,City-38,Online Shopping,high,49,40-50,Purchase at Merchant-2043,Low Risk
9284,1043,2020,8223.46,1/1/2023 2:34,1,1,Discover,Suspicious,96,City-44,Gas Station,high,46,40-50,Purchase at Merchant-2020,Low Risk
5752,1025,2039,8221.53,1/1/2023 1:35,1,0,Discover,Suspicious,91,City-5,Travel,Low,45,40-50,Purchase at Merchant-2039,Low Risk
9136,1042,2085,8218.81,1/1/2023 2:32,1,0,Discover,Suspicious,106,City-7,Groceries,Low,24,21-30,Purchase at Merchant-2085,Low Risk
9362,1095,2012,8218.24,1/1/2023 2:36,1,0,Visa,Suspicious,103,City-46,Retail,Low,34,31-40,Purchase at Merchant-2012,Low Risk
1329,1081,2021,8216.86,1/1/2023 0:22,1,0,American Express,Suspicious,97,City-19,Gas Station,Low,41,40-50,Purchase at Merchant-2021,Low Risk
8384,1012,2016,8214.37,1/1/2023 2:19,1,0,MasterCard,Suspicious,114,City-14,Online Shopping,Low,27,21-30,Purchase at Merchant-2016,Low Risk
773,1052,2026,8213.37,1/1/2023 0:12,1,1,Discover,Suspicious,92,City-23,Retail,high,58,50+,Purchase at Merchant-2026,Low Risk
8180,1092,2050,8213,1/1/2023 2:16,1,0,MasterCard,Suspicious,84,City-29,Groceries,Low,32,31-40,Purchase at Merchant-2050,Low Risk
1021,1061,2092,8212.73,1/1/2023 0:17,1,0,MasterCard,Suspicious,115,City-12,Retail,Low,25,21-30,Purchase at Merchant-2092,Low Risk
6168,1045,2086,8212.45,1/1/2023 1:42,1,0,MasterCard,Suspicious,96,City-39,Online Shopping,Low,58,50+,Purchase at Merchant-2086,Low Risk
9685,1061,2071,8211.24,1/1/2023 2:41,1,1,Discover,Suspicious,115,City-30,Gas Station,high,30,21-30,Purchase at Merchant-2071,High Risk
6587,1017,2011,8210.44,1/1/2023 1:49,1,0,Visa,Suspicious,100,City-10,Online Shopping,Low,62,50+,Purchase at Merchant-2011,Low Risk
4111,1077,2031,8209.95,1/1/2023 1:08,1,1,Visa,Suspicious,100,City-15,Retail,high,49,40-50,Purchase at Merchant-2031,Low Risk
8410,1054,2097,8209.47,1/1/2023 2:20,1,1,Discover,Suspicious,100,City-1,Restaurant,high,65,50+,Purchase at Merchant-2097,Low Risk
3482,1011,2034,8209.28,1/1/2023 0:58,1,0,Visa,Suspicious,100,City-12,Restaurant,Low,26,21-30,Purchase at Merchant-2034,Low Risk
